t,sector,dataType,value
0,11,productionVolume,20003.889
0,11,productDestruction,NA
0,11,sectorSize,525.0
0,11,speed,NA
0,11,unsoldVolume,7344.666
0,11,unsoldVolumePositif,233.0
0,12,consumptionBudget,1379665.6
0,12,consumptionValue,1109275.6
0,12,consumptionVolume,12688.607
0,12,laborUsed,434.8898
0,12,maxPrice,203.20226
0,12,minPrice,0.0881717
0,12,price,NA
0,12,productionValue,1507998.0
0,12,productionVolume,14962.336
0,12,productDestruction,NA
0,12,sectorSize,489.0
0,12,speed,NA
0,12,unsoldVolume,2273.7104
0,12,unsoldVolumePositif,101.0
0,13,consumptionBudget,1196427.2
0,13,consumptionValue,821115.4
0,13,consumptionVolume,8766.419
0,13,laborUsed,470.5093
0,13,maxPrice,203.8195
0,13,minPrice,0.27128676
0,13,price,NA
0,13,productionValue,873269.3
0,13,productionVolume,9053.435
0,13,productDestruction,NA
0,13,sectorSize,482.0
0,13,speed,NA
0,13,unsoldVolume,287.01688
0,13,unsoldVolumePositif,31.0
0,14,consumptionBudget,833787.44
0,14,consumptionValue,36005.293
0,14,consumptionVolume,364.44864
0,14,laborUsed,475.00018
0,14,maxPrice,203.61621
0,14,minPrice,0.020548489
0,14,price,NA
0,14,productionValue,36005.285
0,14,productionVolume,364.44858
0,14,productDestruction,NA
0,14,sectorSize,475.0
0,14,speed,NA
0,14,unsoldVolume,0.0
0,14,unsoldVolumePositif,0.0
0,15,consumptionBudget,1285430.0
0,15,consumptionValue,45194.9
0,15,consumptionVolume,455.51126
0,15,laborUsed,548.99994
0,15,maxPrice,202.91194
0,15,minPrice,0.10433028
0,15,price,NA
0,15,productionValue,45194.906
0,15,productionVolume,455.51114
0,15,productDestruction,NA
0,15,sectorSize,549.0
0,15,speed,NA
0,15,unsoldVolume,0.0
0,15,unsoldVolumePositif,0.0
0,16,consumptionBudget,1114731.2
0,16,consumptionValue,307215.3
0,16,consumptionVolume,3164.4133
0,16,laborUsed,501.99985
0,16,maxPrice,203.26059
0,16,minPrice,0.0063824854
0,16,price,NA
0,16,productionValue,307215.25
0,16,productionVolume,3164.418
0,16,productDestruction,NA
0,16,sectorSize,502.0
0,16,speed,NA
0,16,unsoldVolume,0.0
0,16,unsoldVolumePositif,0.0
0,17,consumptionBudget,1372590.0
0,17,consumptionValue,1278763.6
0,17,consumptionVolume,16562.223
0,17,laborUsed,382.11124
0,17,maxPrice,199.91805
0,17,minPrice,0.24082206
0,17,price,NA
0,17,productionValue,2402479.5
0,17,productionVolume,23790.975
0,17,productDestruction,NA
0,17,sectorSize,505.0
0,17,speed,NA
0,17,unsoldVolume,7228.7837
0,17,unsoldVolumePositif,202.0
0,18,consumptionBudget,628789.0
0,18,consumptionValue,140801.2
0,18,consumptionVolume,1442.8824
0,18,laborUsed,501.99985
0,18,maxPrice,203.5167
0,18,minPrice,0.16471481
0,18,price,NA
0,18,productionValue,140801.2
0,18,productionVolume,1442.8816
0,18,productDestruction,NA
0,18,sectorSize,502.0
0,18,speed,NA
0,18,unsoldVolume,0.0
0,18,unsoldVolumePositif,0.0
0,19,consumptionBudget,247742.27
0,19,consumptionValue,245907.34
0,19,consumptionVolume,6791.9478
0,19,laborUsed,199.11813
0,19,maxPrice,195.87965
0,19,minPrice,0.68636626
0,19,price,NA
0,19,productionValue,2221674.5
0,19,productionVolume,21963.371
0,19,productDestruction,NA
0,19,sectorSize,544.0
0,19,speed,NA
0,19,unsoldVolume,15171.404
0,19,unsoldVolumePositif,409.0
1,0,consumptionBudget,1380546.5
1,0,consumptionValue,591611.1
1,0,consumptionVolume,5765.1377
1,0,laborUsed,423.7598
1,0,maxPrice,212.14806
1,0,minPrice,0.40402153
1,0,price,NA
1,0,productionValue,589081.0
1,0,productionVolume,5750.2783
1,0,productDestruction,0.0
1,0,sectorSize,423.0
1,0,speed,NA
1,0,unsoldVolume,28.283043
1,0,unsoldVolumePositif,6.0
1,1,consumptionBudget,1316325.2
1,1,consumptionValue,427501.03
1,1,consumptionVolume,4094.105
1,1,laborUsed,498.72275
1,1,maxPrice,212.28886
1,1,minPrice,0.559645
1,1,price,NA
1,1,productionValue,425919.22
1,1,productionVolume,4084.5835
1,1,productDestruction,0.0
1,1,sectorSize,498.0
1,1,speed,NA
1,1,unsoldVolume,3.1354344
1,1,unsoldVolumePositif,1.0
1,2,consumptionBudget,1261529.0
1,2,consumptionValue,1178573.9
1,2,consumptionVolume,14744.593
1,2,laborUsed,395.21814
1,2,maxPrice,209.32266
1,2,minPrice,0.7095653
1,2,price,NA
1,2,productionValue,1992294.8
1,2,productionVolume,19671.596
1,2,productDestruction,126.58659
1,2,sectorSize,506.0
1,2,speed,NA
1,2,unsoldVolume,9240.927
1,2,unsoldVolumePositif,186.0
1,3,consumptionBudget,1127663.5
1,3,consumptionValue,842922.94
1,3,consumptionVolume,8870.088
1,3,laborUsed,465.05627
1,3,maxPrice,212.14896
1,3,minPrice,0.055703644
1,3,price,NA
1,3,productionValue,942165.8
1,3,productionVolume,9423.536
1,3,productDestruction,15.236197
1,3,sectorSize,485.0
1,3,speed,NA
1,3,unsoldVolume,1335.945
1,3,unsoldVolumePositif,65.0
1,4,consumptionBudget,1346364.2
1,4,consumptionValue,955629.06
1,4,consumptionVolume,8912.351
1,4,laborUsed,477.0476
1,4,maxPrice,210.73445
1,4,minPrice,0.5206784
1,4,price,NA
1,4,productionValue,1012853.9
1,4,productionVolume,9221.496
1,4,productDestruction,0.0
1,4,sectorSize,488.0
1,4,speed,NA
1,4,unsoldVolume,646.5049
1,4,unsoldVolumePositif,49.0
1,5,consumptionBudget,622432.9
1,5,consumptionValue,609906.06
1,5,consumptionVolume,9909.752
1,5,laborUsed,320.5244
1,5,maxPrice,194.35236
1,5,minPrice,0.02444933
1,5,price,NA
1,5,productionValue,1714090.2
1,5,productionVolume,17563.48
1,5,productDestruction,139.68205
1,5,sectorSize,517.0
1,5,speed,NA
1,5,unsoldVolume,14428.199
1,5,unsoldVolumePositif,284.0
1,6,consumptionBudget,1445552.6
1,6,consumptionValue,1079921.0
1,6,consumptionVolume,11122.355
1,6,laborUsed,513.31885
1,6,maxPrice,208.9691
1,6,minPrice,0.2797172
1,6,price,NA
1,6,productionValue,1201347.0
1,6,productionVolume,11793.041
1,6,productDestruction,39.614143
1,6,sectorSize,532.0
1,6,speed,NA
1,6,unsoldVolume,1274.6764
1,6,unsoldVolumePositif,60.0
1,7,consumptionBudget,1341467.6
1,7,consumptionValue,1270388.1
1,7,consumptionVolume,16452.895
1,7,laborUsed,392.55997
1,7,maxPrice,195.00053
1,7,minPrice,0.39225864
1,7,price,NA
1,7,productionValue,2290590.5
1,7,productionVolume,22890.531
1,7,productDestruction,1.1921163
1,7,sectorSize,514.0
1,7,speed,NA
1,7,unsoldVolume,11383.677
1,7,unsoldVolumePositif,193.0
1,8,consumptionBudget,917084.0
1,8,consumptionValue,759181.94
1,8,consumptionVolume,8682.422
1,8,laborUsed,474.4679
1,8,maxPrice,210.26762
1,8,minPrice,0.2430675
1,8,price,NA
1,8,productionValue,909534.3
1,8,productionVolume,9536.578
1,8,productDestruction,29.210913
1,8,sectorSize,509.0
1,8,speed,NA
1,8,unsoldVolume,1709.7698
1,8,unsoldVolumePositif,88.0
1,9,consumptionBudget,1629705.0
1,9,consumptionValue,550700.3
1,9,consumptionVolume,5469.1665
1,9,laborUsed,489.76755
1,9,maxPrice,210.74693
1,9,minPrice,0.032566704
1,9,price,NA
1,9,productionValue,551711.75
1,9,productionVolume,5474.1724
1,9,productDestruction,0.0
1,9,sectorSize,490.0
1,9,speed,NA
1,9,unsoldVolume,5.00144
1,9,unsoldVolumePositif,1.0
1,10,consumptionBudget,284508.16
1,10,consumptionValue,280814.7
1,10,consumptionVolume,6080.351
1,10,laborUsed,195.7106
1,10,maxPrice,188.00812
1,10,minPrice,0.14149503
1,10,price,NA
1,10,productionValue,1689220.5
1,10,productionVolume,16833.908
1,10,productDestruction,323.77618
1,10,sectorSize,481.0
1,10,speed,NA
1,10,unsoldVolume,21104.227
1,10,unsoldVolumePositif,360.0
1,11,consumptionBudget,844565.3
1,11,consumptionValue,826541.75
1,11,consumptionVolume,13325.526
1,11,laborUsed,370.12494
1,11,maxPrice,191.35878
1,11,minPrice,0.0012961872
1,11,price,NA
1,11,productionValue,2022242.9
1,11,productionVolume,21334.982
1,11,productDestruction,180.12886
1,11,sectorSize,555.0
1,11,speed,NA
1,11,unsoldVolume,15173.997
1,11,unsoldVolumePositif,263.0
1,12,consumptionBudget,1347657.0
1,12,consumptionValue,1153223.1
1,12,consumptionVolume,13076.619
1,12,laborUsed,440.5947
1,12,maxPrice,207.92393
1,12,minPrice,0.56473255
1,12,price,NA
1,12,productionValue,1606183.4
1,12,productionVolume,15717.5625
1,12,productDestruction,19.312538
1,12,sectorSize,504.0
1,12,speed,NA
1,12,unsoldVolume,4895.328
1,12,unsoldVolumePositif,125.0
1,13,consumptionBudget,1248443.8
1,13,consumptionValue,893561.0
1,13,consumptionVolume,9076.441
1,13,laborUsed,480.2328
1,13,maxPrice,212.13754
1,13,minPrice,2.150472
1,13,price,NA
1,13,productionValue,928139.0
1,13,productionVolume,9265.142
1,13,productDestruction,15.903787
1,13,sectorSize,487.0
1,13,speed,NA
1,13,unsoldVolume,459.82303
1,13,unsoldVolumePositif,38.0
1,14,consumptionBudget,938737.3
1,14,consumptionValue,35204.27
1,14,consumptionVolume,345.0105
1,14,laborUsed,450.00006
1,14,maxPrice,211.92595
1,14,minPrice,0.021387089
1,14,price,NA
1,14,productionValue,35204.246
1,14,productionVolume,345.01053
1,14,productDestruction,0.0
1,14,sectorSize,450.0
1,14,speed,NA
1,14,unsoldVolume,0.0
1,14,unsoldVolumePositif,0.0
1,15,consumptionBudget,1610745.0
1,15,consumptionValue,43891.957
1,15,consumptionVolume,434.96326
1,15,laborUsed,525.9998
1,15,maxPrice,211.19293
1,15,minPrice,0.10858808
1,15,price,NA
1,15,productionValue,43891.965
1,15,productionVolume,434.96338
1,15,productDestruction,0.0
1,15,sectorSize,526.0
1,15,speed,NA
1,15,unsoldVolume,0.0
1,15,unsoldVolumePositif,0.0
1,16,consumptionBudget,1306382.0
1,16,consumptionValue,299198.6
1,16,consumptionVolume,3015.074
1,16,laborUsed,480.0001
1,16,maxPrice,211.55582
1,16,minPrice,0.0066429595
1,16,price,NA
1,16,productionValue,299198.28
1,16,productionVolume,3015.0703
1,16,productDestruction,0.0
1,16,sectorSize,480.0
1,16,speed,NA
1,16,unsoldVolume,0.0
1,16,unsoldVolumePositif,0.0
1,17,consumptionBudget,1326128.1
1,17,consumptionValue,1273742.9
1,17,consumptionVolume,16865.352
1,17,laborUsed,375.23334
1,17,maxPrice,198.60294
1,17,minPrice,0.2506502
1,17,price,NA
1,17,productionValue,2693403.8
1,17,productionVolume,25835.486
1,17,productDestruction,47.190292
1,17,sectorSize,529.0
1,17,speed,NA
1,17,unsoldVolume,16151.731
1,17,unsoldVolumePositif,244.0
1,18,consumptionBudget,694889.4
1,18,consumptionValue,139447.61
1,18,consumptionVolume,1381.2175
1,18,laborUsed,481.0001
1,18,maxPrice,211.82237
1,18,minPrice,0.17143695
1,18,price,NA
1,18,productionValue,139447.58
1,18,productionVolume,1381.2164
1,18,productDestruction,0.0
1,18,sectorSize,481.0
1,18,speed,NA
1,18,unsoldVolume,0.0
1,18,unsoldVolumePositif,0.0
1,19,consumptionBudget,264380.72
1,19,consumptionValue,261988.72
1,19,consumptionVolume,7092.2983
1,19,laborUsed,198.90907
1,19,maxPrice,188.1991
1,19,minPrice,0.7143774
1,19,price,NA
1,19,productionValue,2291320.0
1,19,productionVolume,22558.65
1,19,productDestruction,348.8564
1,19,sectorSize,545.0
1,19,speed,NA
1,19,unsoldVolume,30288.916
1,19,unsoldVolumePositif,414.0
2,0,consumptionBudget,1499214.9
2,0,consumptionValue,632260.7
2,0,consumptionVolume,5876.948
2,0,laborUsed,422.92166
2,0,maxPrice,225.26656
2,0,minPrice,0.42900482
2,0,price,NA
2,0,productionValue,629508.3
2,0,productionVolume,5859.6167
2,0,productDestruction,0.0
2,0,sectorSize,422.0
2,0,speed,NA
2,0,unsoldVolume,10.951073
2,0,unsoldVolumePositif,2.0
2,1,consumptionBudget,1430015.5
2,1,consumptionValue,450407.72
2,1,consumptionVolume,4085.2947
2,1,laborUsed,492.2452
2,1,maxPrice,225.41608
2,1,minPrice,0.5942515
2,1,price,NA
2,1,productionValue,449929.25
2,1,productionVolume,4082.1606
2,1,productDestruction,0.0
2,1,sectorSize,492.0
2,1,speed,NA
2,1,unsoldVolume,0.0
2,1,unsoldVolumePositif,0.0
2,2,consumptionBudget,1286853.4
2,2,consumptionValue,1211455.4
2,2,consumptionVolume,14860.127
2,2,laborUsed,392.08044
2,2,maxPrice,222.26645
2,2,minPrice,0.75344235
2,2,price,NA
2,2,productionValue,2043543.9
2,2,productionVolume,20009.05
2,2,productDestruction,5.1773043
2,2,sectorSize,511.0
2,2,speed,NA
2,2,unsoldVolume,14384.663
2,2,unsoldVolumePositif,206.0
2,3,consumptionBudget,1172790.5
2,3,consumptionValue,913573.75
2,3,consumptionVolume,9025.248
2,3,laborUsed,467.1283
2,3,maxPrice,225.26752
2,3,minPrice,0.059148166
2,3,price,NA
2,3,productionValue,992845.44
2,3,productionVolume,9468.183
2,3,productDestruction,45.153988
2,3,sectorSize,483.0
2,3,speed,NA
2,3,unsoldVolume,1733.7375
2,3,unsoldVolumePositif,69.0
2,4,consumptionBudget,1354173.2
2,4,consumptionValue,1028006.2
2,4,consumptionVolume,9089.186
2,4,laborUsed,482.27957
2,4,maxPrice,223.76555
2,4,minPrice,0.55287534
2,4,price,NA
2,4,productionValue,1089798.6
2,4,productionVolume,9413.781
2,4,productDestruction,4.784303
2,4,sectorSize,496.0
2,4,speed,NA
2,4,unsoldVolume,966.32446
2,4,unsoldVolumePositif,60.0
2,5,consumptionBudget,641687.6
2,5,consumptionValue,631471.8
2,5,consumptionVolume,10138.589
2,5,laborUsed,316.29828
2,5,maxPrice,189.5064
2,5,minPrice,0.025961192
2,5,price,NA
2,5,productionValue,1776232.6
2,5,productionVolume,18253.926
2,5,productDestruction,189.56044
2,5,sectorSize,530.0
2,5,speed,NA
2,5,unsoldVolume,22353.98
2,5,unsoldVolumePositif,303.0
2,6,consumptionBudget,1487001.6
2,6,consumptionValue,1146219.1
2,6,consumptionVolume,11366.948
2,6,laborUsed,514.57385
2,6,maxPrice,221.89102
2,6,minPrice,0.29701397
2,6,price,NA
2,6,productionValue,1243943.8
2,6,productionVolume,11882.663
2,6,productDestruction,2.6581445
2,6,sectorSize,530.0
2,6,speed,NA
2,6,unsoldVolume,1787.7222
2,6,unsoldVolumePositif,63.0
2,7,consumptionBudget,1358938.1
2,7,consumptionValue,1308863.2
2,7,consumptionVolume,16869.004
2,7,laborUsed,387.10907
2,7,maxPrice,195.4257
2,7,minPrice,0.41651458
2,7,price,NA
2,7,productionValue,2508598.0
2,7,productionVolume,24620.799
2,7,productDestruction,3.1767912
2,7,sectorSize,535.0
2,7,speed,NA
2,7,unsoldVolume,19132.29
2,7,unsoldVolumePositif,232.0
2,8,consumptionBudget,943307.9
2,8,consumptionValue,808735.4
2,8,consumptionVolume,8966.029
2,8,laborUsed,483.8177
2,8,maxPrice,223.26985
2,8,minPrice,0.25809795
2,8,price,NA
2,8,productionValue,969055.56
2,8,productionVolume,9898.138
2,8,productDestruction,4.019626
2,8,sectorSize,517.0
2,8,speed,NA
2,8,unsoldVolume,2637.842
2,8,unsoldVolumePositif,103.0
2,9,consumptionBudget,1797815.8
2,9,consumptionValue,567781.5
2,9,consumptionVolume,5413.3926
2,9,laborUsed,479.2084
2,9,maxPrice,223.7788
2,9,minPrice,0.034580518
2,9,price,NA
2,9,productionValue,566880.2
2,9,productionVolume,5408.9087
2,9,productDestruction,0.0
2,9,sectorSize,479.0
2,9,speed,NA
2,9,unsoldVolume,0.5202491
2,9,unsoldVolumePositif,1.0
2,10,consumptionBudget,303581.25
2,10,consumptionValue,301791.56
2,10,consumptionVolume,6558.418
2,10,laborUsed,201.39978
2,10,maxPrice,183.3415
2,10,minPrice,0.1502446
2,10,price,NA
2,10,productionValue,1681890.8
2,10,productionVolume,17133.006
2,10,productDestruction,824.6361
2,10,sectorSize,479.0
2,10,speed,NA
2,10,unsoldVolume,30854.172
2,10,unsoldVolumePositif,360.0
2,11,consumptionBudget,892600.25
2,11,consumptionValue,878123.25
2,11,consumptionVolume,13854.061
2,11,laborUsed,377.26086
2,11,maxPrice,185.24452
2,11,minPrice,0.0013763389
2,11,price,NA
2,11,productionValue,2080428.5
2,11,productionVolume,21886.36
2,11,productDestruction,367.7321
2,11,sectorSize,564.0
2,11,speed,NA
2,11,unsoldVolume,22838.57
2,11,unsoldVolumePositif,272.0
2,12,consumptionBudget,1328375.8
2,12,consumptionValue,1183200.5
2,12,consumptionVolume,13232.991
2,12,laborUsed,436.69012
2,12,maxPrice,213.20026
2,12,minPrice,0.59965366
2,12,price,NA
2,12,productionValue,1686815.6
2,12,productionVolume,16235.1045
2,12,productDestruction,57.458397
2,12,sectorSize,511.0
2,12,speed,NA
2,12,unsoldVolume,7839.9624
2,12,unsoldVolumePositif,153.0
2,13,consumptionBudget,1282962.9
2,13,consumptionValue,958750.25
2,13,consumptionVolume,9299.195
2,13,laborUsed,485.84094
2,13,maxPrice,225.2554
2,13,minPrice,2.2834496
2,13,price,NA
2,13,productionValue,987351.94
2,13,productionVolume,9449.624
2,13,productDestruction,81.08563
2,13,sectorSize,492.0
2,13,speed,NA
2,13,unsoldVolume,529.1823
2,13,unsoldVolumePositif,38.0
2,14,consumptionBudget,1024791.1
2,14,consumptionValue,34626.086
2,14,consumptionVolume,326.15723
2,14,laborUsed,427.0
2,14,maxPrice,225.03072
2,14,minPrice,0.022709593
2,14,price,NA
2,14,productionValue,34626.082
2,14,productionVolume,326.15747
2,14,productDestruction,0.0
2,14,sectorSize,427.0
2,14,speed,NA
2,14,unsoldVolume,0.0
2,14,unsoldVolumePositif,0.0
2,15,consumptionBudget,1799381.5
2,15,consumptionValue,42932.695
2,15,consumptionVolume,409.21844
2,15,laborUsed,494.0001
2,15,maxPrice,224.25238
2,15,minPrice,0.115302786
2,15,price,NA
2,15,productionValue,42932.707
2,15,productionVolume,409.2185
2,15,productDestruction,0.0
2,15,sectorSize,494.0
2,15,speed,NA
2,15,unsoldVolume,0.0
2,15,unsoldVolumePositif,0.0
2,16,consumptionBudget,1413841.2
2,16,consumptionValue,305179.03
2,16,consumptionVolume,2949.1616
2,16,laborUsed,469.0001
2,16,maxPrice,224.6377
2,16,minPrice,0.007053737
2,16,price,NA
2,16,productionValue,305179.22
2,16,productionVolume,2949.165
2,16,productDestruction,0.0
2,16,sectorSize,469.0
2,16,speed,NA
2,16,unsoldVolume,0.0
2,16,unsoldVolumePositif,0.0
2,17,consumptionBudget,1323930.4
2,17,consumptionValue,1296977.4
2,17,consumptionVolume,17291.102
2,17,laborUsed,371.68246
2,17,maxPrice,193.38974
2,17,minPrice,0.9734846
2,17,price,NA
2,17,productionValue,2873074.2
2,17,productionVolume,27606.924
2,17,productDestruction,171.14014
2,17,sectorSize,555.0
2,17,speed,NA
2,17,unsoldVolume,26296.402
2,17,unsoldVolumePositif,276.0
2,18,consumptionBudget,757236.9
2,18,consumptionValue,141995.7
2,18,consumptionVolume,1344.7771
2,18,laborUsed,465.9999
2,18,maxPrice,224.92073
2,18,minPrice,0.18203802
2,18,price,NA
2,18,productionValue,141995.67
2,18,productionVolume,1344.7776
2,18,productDestruction,0.0
2,18,sectorSize,466.0
2,18,speed,NA
2,18,unsoldVolume,0.0
2,18,unsoldVolumePositif,0.0
2,19,consumptionBudget,278029.94
2,19,consumptionValue,276228.6
2,19,consumptionVolume,7285.126
2,19,laborUsed,195.22699
2,19,maxPrice,184.4725
2,19,minPrice,0.758552
2,19,price,NA
2,19,productionValue,2336914.5
2,19,productionVolume,23150.586
2,19,productDestruction,684.9854
2,19,sectorSize,548.0
2,19,speed,NA
2,19,unsoldVolume,45469.375
2,19,unsoldVolumePositif,425.0
3,0,consumptionBudget,1597616.0
3,0,consumptionValue,672478.1
3,0,consumptionVolume,5863.374
3,0,laborUsed,419.562
3,0,maxPrice,244.02835
3,0,minPrice,1.2952244
3,0,price,NA
3,0,productionValue,670471.25
3,0,productionVolume,5852.7847
3,0,productDestruction,0.0
3,0,sectorSize,419.0
3,0,speed,NA
3,0,unsoldVolume,0.3591025
3,0,unsoldVolumePositif,2.0
3,1,consumptionBudget,1556017.1
3,1,consumptionValue,451651.0
3,1,consumptionVolume,3889.2898
3,1,laborUsed,469.0001
3,1,maxPrice,244.19032
3,1,minPrice,0.643745
3,1,price,NA
3,1,productionValue,451651.16
3,1,productionVolume,3889.2888
3,1,productDestruction,0.0
3,1,sectorSize,469.0
3,1,speed,NA
3,1,unsoldVolume,0.0
3,1,unsoldVolumePositif,0.0
3,2,consumptionBudget,1321869.5
3,2,consumptionValue,1285902.6
3,2,consumptionVolume,15281.235
3,2,laborUsed,400.01105
3,2,maxPrice,226.24338
3,2,minPrice,0.81619436
3,2,price,NA
3,2,productionValue,2218157.8
3,2,productionVolume,21190.656
3,2,productDestruction,97.50469
3,2,sectorSize,530.0
3,2,speed,NA
3,2,unsoldVolume,20196.572
3,2,unsoldVolumePositif,228.0
3,3,consumptionBudget,1194373.0
3,3,consumptionValue,957449.25
3,3,consumptionVolume,8964.823
3,3,laborUsed,455.0195
3,3,maxPrice,244.02939
3,3,minPrice,0.06407444
3,3,price,NA
3,3,productionValue,1038600.4
3,3,productionVolume,9393.723
3,3,productDestruction,0.0
3,3,sectorSize,474.0
3,3,speed,NA
3,3,unsoldVolume,2162.6377
3,3,unsoldVolumePositif,84.0
3,4,consumptionBudget,1379158.2
3,4,consumptionValue,1118556.2
3,4,consumptionVolume,9372.262
3,4,laborUsed,488.66833
3,4,maxPrice,242.40233
3,4,minPrice,0.5989227
3,4,price,NA
3,4,productionValue,1177155.8
3,4,productionVolume,9664.78
3,4,productDestruction,24.969873
3,4,sectorSize,501.0
3,4,speed,NA
3,4,unsoldVolume,1233.8652
3,4,unsoldVolumePositif,64.0
3,5,consumptionBudget,668001.06
3,5,consumptionValue,658095.1
3,5,consumptionVolume,10421.39
3,5,laborUsed,315.62585
3,5,maxPrice,183.31807
3,5,minPrice,0.028123423
3,5,price,NA
3,5,productionValue,1773978.6
3,5,productionVolume,18565.549
3,5,productDestruction,245.13263
3,5,sectorSize,537.0
3,5,speed,NA
3,5,unsoldVolume,30253.014
3,5,unsoldVolumePositif,311.0
3,6,consumptionBudget,1485350.2
3,6,consumptionValue,1179930.1
3,6,consumptionVolume,11272.809
3,6,laborUsed,506.92017
3,6,maxPrice,239.64162
3,6,minPrice,0.3217514
3,6,price,NA
3,6,productionValue,1264491.8
3,6,productionVolume,11714.968
3,6,productDestruction,123.59763
3,6,sectorSize,521.0
3,6,speed,NA
